t_months,nn_output_unit_interval,true_sin4,period_months,phi_rad,phi_over_pi
1.801501251042535401e+01,6.574224869347888855e-01,9.889598135736442641e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.804503753127606203e+01,7.732760970151234536e-01,9.896837378913789784e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.807506255212677004e+01,8.417864134028593126e-01,9.903834252265371063e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.810508757297748161e+01,9.164537276580447811e-01,9.910588321939493017e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.813511259382818963e+01,8.375485476256049333e-01,9.917099169051958318e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.816513761467889765e+01,8.799546989752274895e-01,9.923366389721464120e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.819516263552960567e+01,9.787544474599382260e-01,9.929389595103695898e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.822518765638031724e+01,9.939471496170675380e-01,9.935168411424202262e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.825521267723102525e+01,1.000000000000000000e+00,9.940702480009965258e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.828523769808173327e+01,1.000000000000000000e+00,9.945991457319718343e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.831526271893244129e+01,1.000000000000000000e+00,9.951035014972967607e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.834528773978315286e+01,1.000000000000000000e+00,9.955832839777749577e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.837531276063386088e+01,1.000000000000000000e+00,9.960384633757107808e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.840533778148456889e+01,1.000000000000000000e+00,9.964690114174272750e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.843536280233527691e+01,9.599351758825687142e-01,9.968749013556567062e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.846538782318598848e+01,1.000000000000000000e+00,9.972561079718015309e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.849541284403669650e+01,9.256390853295017873e-01,9.976126075780669122e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.852543786488740452e+01,1.000000000000000000e+00,9.979443780194617863e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.855546288573811609e+01,1.000000000000000000e+00,9.982513986756754720e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.858548790658882410e+01,1.000000000000000000e+00,9.985336504628171683e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.861551292743953212e+01,1.000000000000000000e+00,9.987911158350337715e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.864553794829024014e+01,1.000000000000000000e+00,9.990237787859894691e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.867556296914095171e+01,1.000000000000000000e+00,9.992316248502235432e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.870558798999165973e+01,1.000000000000000000e+00,9.994146411043698386e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.873561301084236774e+01,1.000000000000000000e+00,9.995728161682536639e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.876563803169307576e+01,1.000000000000000000e+00,9.997061402058496915e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.879566305254378733e+01,1.000000000000000000e+00,9.998146049261187329e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.882568807339449535e+01,8.461154939404537112e-01,9.998982035837048477e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.885571309424520337e+01,9.700083825930200243e-01,9.999569309795084404e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.888573811509591138e+01,9.820979294123085568e-01,9.999907834611255764e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.891576313594662295e+01,9.566841160573206215e-01,9.999997589231552908e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.894578815679733097e+01,8.785963117646825582e-01,9.999838568073806666e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.897581317764803899e+01,1.000000000000000000e+00,9.999430781028126880e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.900583819849874700e+01,1.000000000000000000e+00,9.998774253456087502e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.903586321934945857e+01,1.000000000000000000e+00,9.997869026188579422e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.906588824020016659e+01,9.514451061414512800e-01,9.996715155522354346e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.909591326105087461e+01,8.327363278862588425e-01,9.995312713215250833e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.912593828190158263e+01,1.000000000000000000e+00,9.993661786480149134e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.915596330275229420e+01,1.000000000000000000e+00,9.991762477977575996e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.918598832360300221e+01,1.000000000000000000e+00,9.989614905807031597e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.921601334445371023e+01,1.000000000000000000e+00,9.987219203496987552e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.924603836530441825e+01,9.896476150329440724e-01,9.984575519993622583e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.927606338615512982e+01,9.050651039830931444e-01,9.981684019648194850e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.930608840700583784e+01,1.000000000000000000e+00,9.978544882203157496e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.933611342785654585e+01,9.025875993356968774e-01,9.975158302776953034e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.936613844870725387e+01,1.000000000000000000e+00,9.971524491847533200e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.939616346955796544e+01,1.000000000000000000e+00,9.967643675234540979e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.942618849040867346e+01,9.884576614206544987e-01,9.963516094080216989e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.945621351125938148e+01,1.000000000000000000e+00,9.959142004829024675e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.948623853211008949e+01,9.512972925905047727e-01,9.954521679205965423e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.951626355296080106e+01,9.442324127452923488e-01,9.949655404193604724e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.954628857381150908e+01,1.000000000000000000e+00,9.944543482007810464e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.957631359466221710e+01,1.000000000000000000e+00,9.939186230072218908e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.960633861551292512e+01,1.000000000000000000e+00,9.933583980991389506e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.963636363636363669e+01,1.000000000000000000e+00,9.927737082522714029e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.966638865721434470e+01,8.962395008276384800e-01,9.921645897547014536e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.969641367806505272e+01,9.502301433818012288e-01,9.915310804037880121e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.972643869891576074e+01,9.926871005621433763e-01,9.908732195029745782e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.975646371976647231e+01,1.000000000000000000e+00,9.901910478584662334e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.978648874061718033e+01,9.288889060983684942e-01,9.894846077757853964e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.981651376146788834e+01,9.057522799031454408e-01,9.887539430561961273e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.984653878231859636e+01,6.612986233728671559e-01,9.879990989930048650e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.987656380316930793e+01,8.707517351143007067e-01,9.872201223677358195e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.990658882402001595e+01,9.231423520795190019e-01,9.864170614461803543e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.993661384487072397e+01,8.874834355118288443e-01,9.855899659743225794e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.996663886572143198e+01,9.637064201981708766e-01,9.847388871741385996e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.999666388657214355e+01,9.153891404688251354e-01,9.838638777392720858e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.002668890742285157e+01,9.506143647279082787e-01,9.829649918305883860e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.005671392827355959e+01,7.676270386322195938e-01,9.820422850716031826e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.008673894912427116e+01,7.987967770839962123e-01,9.810958145437881361e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.011676396997497918e+01,9.113609642293600821e-01,9.801256387817556259e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.014678899082568719e+01,9.999695631366166682e-01,9.791318177683204782e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.017681401167639521e+01,8.449530874857574814e-01,9.781144129294405687e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.020683903252710678e+01,9.650009337731717540e-01,9.770734871290365220e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.023686405337781480e+01,9.403743070430827800e-01,9.760091046636920620e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.026688907422852282e+01,9.889469046100342053e-01,9.749213312572303503e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.029691409507923083e+01,1.000000000000000000e+00,9.738102340551763048e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.032693911592994240e+01,9.412835978172146012e-01,9.726758816190970158e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.035696413678065042e+01,1.000000000000000000e+00,9.715183439208229244e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.038698915763135844e+01,9.176323844197195045e-01,9.703376923365529816e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.041701417848206646e+01,8.497925077808466954e-01,9.691339996408431245e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.044703919933277803e+01,1.000000000000000000e+00,9.679073400004739591e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.047706422018348604e+01,1.000000000000000000e+00,9.666577889682085312e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.050708924103419406e+01,1.000000000000000000e+00,9.653854234764286391e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.053711426188490208e+01,1.000000000000000000e+00,9.640903218306600131e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.056713928273561365e+01,1.000000000000000000e+00,9.627725637029810324e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.059716430358632167e+01,1.000000000000000000e+00,9.614322301253199754e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.062718932443702968e+01,9.280363050560271887e-01,9.600694034826365852e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.065721434528773770e+01,9.918242664101870609e-01,9.586841675059929457e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.068723936613844927e+01,8.401538587478269982e-01,9.572766072655114478e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.071726438698915729e+01,8.626503586816303137e-01,9.558468091632243979e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.074728940783986531e+01,8.331296586531968806e-01,9.543948609258090521e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.077731442869057332e+01,9.418127586552500485e-01,9.529208515972160676e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.080733944954128489e+01,9.415371713751623517e-01,9.514248715311873772e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.083736447039199291e+01,9.233297437998050361e-01,9.499070123836673707e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.086738949124270093e+01,9.674397993598072842e-01,9.483673671051037202e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.089741451209340894e+01,1.000000000000000000e+00,9.468060299326449547e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.092743953294412051e+01,1.000000000000000000e+00,9.452230963822290111e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.095746455379482853e+01,1.000000000000000000e+00,9.436186632405677566e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.098748957464553655e+01,1.000000000000000000e+00,9.419928285570261517e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.101751459549624457e+01,9.942733245931240083e-01,9.403456916353976069e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.104753961634695614e+01,9.872791115360819436e-01,9.386773530255785314e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.107756463719766415e+01,9.479720876873465318e-01,9.369879145151368549e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.110758965804837217e+01,9.462693978906900893e-01,9.352774791207821847e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.113761467889908019e+01,8.370051415913750681e-01,9.335461510797337104e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.116763969974979176e+01,8.988650100152192346e-01,9.317940358409880774e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.119766472060049978e+01,8.868655103037331733e-01,9.300212400564900062e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.122768974145120779e+01,7.856640490203168348e-01,9.282278715722033224e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.125771476230191581e+01,8.278147281737889829e-01,9.264140394190837346e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.128773978315262738e+01,8.731792744750618285e-01,9.245798538039574632e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.131776480400333540e+01,8.961924197787523028e-01,9.227254261003049463e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.134778982485404342e+01,9.352881150318491654e-01,9.208508688389427377e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.137781484570475143e+01,1.000000000000000000e+00,9.189562956986225828e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.140783986655546300e+01,1.000000000000000000e+00,9.170418214965284642e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.143786488740617102e+01,1.000000000000000000e+00,9.151075621786857184e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.146788990825687904e+01,1.000000000000000000e+00,9.131536348102785583e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.149791492910758706e+01,1.000000000000000000e+00,9.111801575658772245e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.152793994995829863e+01,9.610632778714469637e-01,9.091872497195735425e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.155796497080900664e+01,1.000000000000000000e+00,9.071750316350333243e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.158798999165971466e+01,1.000000000000000000e+00,9.051436247554562886e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.161801501251042623e+01,9.228542692854940777e-01,9.030931515934510490e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.164804003336113425e+01,6.135549926157680689e-01,9.010237357208266129e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.167806505421184227e+01,6.604472791191344783e-01,8.989355017582960627e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.170809007506255028e+01,7.945714963517530594e-01,8.968285753650998560e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.173811509591326185e+01,8.142232590521206737e-01,8.947030832285424173e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.176814011676396987e+01,8.078039172205425666e-01,8.925591530534534579e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.179816513761467789e+01,8.472947965811927773e-01,8.903969135515613642e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.182819015846538591e+01,8.954354606536854000e-01,8.882164944307913146e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.185821517931609748e+01,9.613195378602102936e-01,8.860180263844854576e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.188824020016680549e+01,8.747747096196692995e-01,8.838016410805437095e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.191826522101751351e+01,8.734196457716856266e-01,8.815674711504861705e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.194829024186822153e+01,9.688763584568855780e-01,8.793156501784449297e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.197831526271893310e+01,8.221539030789564162e-01,8.770463126900772677e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.200834028356964112e+01,9.091126854540619862e-01,8.747595941414081366e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.203836530442034913e+01,9.283096484354182998e-01,8.724556309075963689e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.206839032527105715e+01,8.215014066312674723e-01,8.701345602716356042e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.209841534612176872e+01,8.097152296341014743e-01,8.677965204129783894e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.212844036697247674e+01,7.538481921662496532e-01,8.654416503960974394e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.215846538782318476e+01,9.188288429461328732e-01,8.630700901589737351e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.218849040867389277e+01,8.457477476101725733e-01,8.606819805015196723e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.221851542952460434e+01,8.438175902741731349e-01,8.582774630739363753e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.224854045037531236e+01,7.038769555613044737e-01,8.558566803650082822e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.227856547122602038e+01,7.539392274259477666e-01,8.534197756903278975e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.230859049207672840e+01,8.660239061321287624e-01,8.509668931804647007e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.233861551292743997e+01,7.949966146678800749e-01,8.484981777690694393e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.236864053377814798e+01,8.213195951401784933e-01,8.460137751809186923e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.239866555462885600e+01,7.522350947290807888e-01,8.435138319198974832e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.242869057547956402e+01,7.020098551284656985e-01,8.409984952569307115e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.245871559633027559e+01,8.318753823340198084e-01,8.384679132178490812e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.248874061718098361e+01,8.283920303755291092e-01,8.359222345712062907e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.251876563803169162e+01,7.455909058991530003e-01,8.333616088160372692e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.254879065888239964e+01,6.766066295208542636e-01,8.307861861695642336e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.257881567973311121e+01,8.459003613785119891e-01,8.281961175548513410e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.260884070058381923e+01,8.851499483060624174e-01,8.255915545884077167e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.263886572143452725e+01,8.038056630527703472e-01,8.229726495677383014e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.266889074228523526e+01,8.629414222642478594e-01,8.203395554588501781e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.269891576313594683e+01,6.668452936935235220e-01,8.176924258837056092e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.272894078398665485e+01,7.781225396344313427e-01,8.150314151076355484e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.275896580483736287e+01,8.878490524575342047e-01,8.123566780267011955e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.278899082568807088e+01,9.114690724126855992e-01,8.096683701550156931e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.281901584653878245e+01,9.977527253705738008e-01,8.069666476120206378e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.284904086738949047e+01,1.000000000000000000e+00,8.042516671097240666e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.287906588824019849e+01,8.361298505476607579e-01,8.015235859398923690e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.290909090909090651e+01,8.236445183097227396e-01,7.987825619612087813e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.293911592994161808e+01,9.647485616693503019e-01,7.960287535863902475e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.296914095079232609e+01,9.546095134307582830e-01,7.932623197692706407e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.299916597164303411e+01,9.074718032011581670e-01,7.904834199918412407e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.302919099249374213e+01,7.686476152946336571e-01,7.876922142512666758e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.305921601334445370e+01,8.648476414607100260e-01,7.848888630468593419e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.308924103419516172e+01,7.840833461835878815e-01,7.820735273670279541e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.311926605504586973e+01,7.016323267749097203e-01,7.792463686761897934e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.314929107589658130e+01,7.265312021939458464e-01,7.764075489016570852e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.317931609674728932e+01,7.976429030671278175e-01,7.735572304204950678e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.320934111759799734e+01,7.865106877937364516e-01,7.706955760463496397e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.323936613844870536e+01,6.386301334180747302e-01,7.678227490162549129e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.326939115929941693e+01,6.891831011221789538e-01,7.649389129774087914e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.329941618015012494e+01,7.800175381241292172e-01,7.620442319739334502e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.332944120100083296e+01,7.325669095612536985e-01,7.591388704336059501e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.335946622185154098e+01,8.406388935564703679e-01,7.562229931545718653e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.338949124270225255e+01,9.873481880102076280e-01,7.532967652920417034e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.341951626355296057e+01,8.800388886169364655e-01,7.503603523449631219e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.344954128440366858e+01,8.002551887896189875e-01,7.474139201426800438e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.347956630525437660e+01,7.622502734648933798e-01,7.444576348315747882e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.350959132610508817e+01,6.799343990534154614e-01,7.414916628616952110e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.353961634695579619e+01,5.601441285572961171e-01,7.385161709733709667e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.356964136780650421e+01,6.657081165755223129e-01,7.355313261838117844e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.359966638865721222e+01,6.366691076650045078e-01,7.325372957737020796e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.362969140950792379e+01,6.298806782253785208e-01,7.295342472737804673e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.365971643035863181e+01,6.689504556580196937e-01,7.265223484514146124e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.368974145120933983e+01,5.014254798722820317e-01,7.235017672971651992e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.371976647206004785e+01,6.720479182413600094e-01,7.204726720113479033e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.374979149291075942e+01,7.489505784353269746e-01,7.174352309905884795e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.377981651376146743e+01,5.842537496537040242e-01,7.143896128143746305e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
