T_months,phi_rad,phi_over_pi,auc_true,auc_nn
7.220809018385463407e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.695573297068654117e-01,7.230960110347381953e-01
8.111308307896870629e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.783382211488195646e-01,7.148572974450430051e-01
9.111627561154891364e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.636233387401758499e-01,6.856527866149282335e-01
1.023531021899026339e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.740860270461613624e-01,7.029626640349383448e-01
1.149756995397735571e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.654356391574884677e-01,7.063635978354706468e-01
1.291549665014884107e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.701074423245239942e-01,7.119118191784585825e-01
1.450828778495939497e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.680556053423189811e-01,6.855209294840199918e-01
1.629750834620644406e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.765226534751658027e-01,7.043030326113256523e-01
1.830738280295367781e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.726622500828947970e-01,6.980623862994793649e-01
2.056512308348651619e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.652143992281059681e-01,7.068497189039345541e-01
2.310129700083159321e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.618303618103661190e-01,7.122046586968016069e-01
2.595024211399735936e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.750594827354441163e-01,7.121192899561179512e-01
2.915053062825175623e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.763436078276739760e-01,7.319065878343055109e-01
3.274549162877728570e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.695760930932814547e-01,7.234644175247415543e-01
3.678379771828632183e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.698237511239360842e-01,7.212216327469448407e-01
4.132012400115336881e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.594840050065568837e-01,7.140664347101364218e-01
4.641588833612779297e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.691928905995621957e-01,7.265124409653453963e-01
5.214008287999684299e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.663374952578109189e-01,7.208106585743261352e-01
5.857020818056667189e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.695986838371255967e-01,7.151315602773321567e-01
6.579332246575678944e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.771841328589650377e-01,7.368807989132545311e-01
7.390722033525778834e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.713682298714604757e-01,7.369033429820079917e-01
8.302175681319743816e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.616521563145048912e-01,7.293417916065491058e-01
9.326033468832198636e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.616031474693886194e-01,7.243007417978797324e-01
1.047615752789665144e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.651960092424147097e-01,7.154326146116184448e-01
1.176811952434997899e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.740767853782249963e-01,7.345300546509300199e-01
1.321941148466028793e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.706623158014225261e-01,7.441815298825132929e-01
1.484968262254465010e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.687070029065512511e-01,7.342482771290562704e-01
1.668100537200059108e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.792750835670820830e-01,7.318825501626533558e-01
1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.596965633690901942e-01,7.222974469098849548e-01
2.104904144512019570e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.825572759371610676e-01,7.414358210036413599e-01
2.364489412645407285e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.852614439854104234e-01,7.460139005887782560e-01
2.656087782946686815e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.587677290664085472e-01,7.373636060502866130e-01
2.983647240283340452e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.753213299936372316e-01,7.447882127099632044e-01
3.351602650938841066e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.783113362966416204e-01,7.588046023879723156e-01
3.764935806792467332e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.621751973796231372e-01,7.326091412978215089e-01
4.229242874389498752e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.430356097335113486e-01,7.105047052225319515e-01
4.750810162102798273e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.726353652307168529e-01,7.405843273260623860e-01
5.336699231206306848e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.955901747814111413e-01,7.723225487736026240e-01
5.994842503189408944e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.120704958164182141e-01,7.706328638192622149e-01
6.734150657750821267e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.840441576229010279e-01,7.680870176782839120e-01
7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.520207513718742964e-01,7.285311386332337102e-01
8.497534359086438371e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.375044247985875767e-01,7.061731634658757750e-01
9.545484566618337396e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.249374367085772430e-01,6.995801202200971902e-01
1.072267222010323167e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.223628387117972949e-01,7.031558989099685464e-01
1.204503540258782408e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.360344394956401803e-01,7.055274602626949720e-01
1.353047774579806060e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.637448806760642750e-01,7.016591221050241245e-01
1.519911082952933157e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.706169476133720719e-01,7.152341521264424795e-01
1.707352647470690385e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.948956494334763478e-01,7.514818874510471591e-01
1.917910261672488730e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.988128097359011859e-01,7.544238184107467937e-01
2.154434690031884543e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.142385537741850809e-01,7.752980391234343127e-01
2.420128264794381039e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.109481465881630546e-01,7.844277335173451826e-01
2.718588242732940330e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.259365450276465737e-01,8.105856678346640143e-01
3.053855508833415797e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.263669827130399881e-01,8.079362029925827304e-01
3.430469286314919373e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.280875199022587063e-01,7.886557499230794077e-01
3.853528593710527161e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.268458691424628304e-01,7.900219764996520011e-01
4.328761281083056929e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.364249046334548687e-01,8.135891165637574307e-01
4.862601580065353346e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.352561603651560418e-01,8.128173439409012158e-01
5.462277217684342077e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.204709852700881045e-01,7.801977100827156564e-01
6.135907273413170060e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.285143169305863031e-01,8.098909091112764802e-01
6.892612104349694846e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.323959108139837859e-01,8.083541317536989679e-01
7.742636826811269657e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.267692286437190452e-01,8.001707281463492638e-01
8.697490026177833897e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.211827804015401355e-01,8.084914965452965063e-01
9.770099572992246522e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.345970147358862112e-01,8.100753690692763520e-01
1.097498765493056680e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.394510374565735678e-01,8.175031029600222654e-01
1.232846739442065882e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.380173653741026518e-01,8.137700292148727366e-01
1.384886371393871741e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.341912214983226992e-01,8.110254405381749354e-01
1.555676143930472335e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.392000188193966537e-01,7.840006564384740528e-01
1.747528400007682876e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.292773613115028697e-01,8.066215523911088869e-01
1.963040650040272340e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.368722387016408470e-01,8.301437910180696766e-01
2.205130739903045651e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.307695639575697344e-01,8.116895337270471078e-01
2.477076355991709079e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.425964718112324281e-01,8.150428122600901215e-01
2.782559402207125913e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.350088757352258639e-01,7.640501357685035577e-01
3.125715849688235267e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.344161020847709054e-01,8.226690086360121112e-01
3.511191734215127326e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.401732878083170153e-01,8.150745979967798371e-01
3.944206059437656222e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.266611291339194256e-01,7.910389800484524114e-01
4.430621457583877600e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.310001389050694076e-01,7.982878549920690014e-01
4.977023564332113892e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.418730079071338190e-01,8.194193021289815082e-01
5.590810182512223037e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.444804651676868223e-01,7.993487798011117418e-01
6.280291441834246143e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.356770763320697792e-01,8.134520784977938845e-01
7.054802310718645458e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.329686141754863993e-01,8.110193727763986837e-01
7.924828983539169712e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.361014462556869420e-01,8.059612865596649245e-01
8.902150854450392217e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.332039499822261330e-01,8.095407525816925576e-01
1.000000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.288899580596307270e-01,8.014145259603120408e-01
1.000000000000000056e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.727914467336397530e-01,6.924545608658116969e-01
1.123324032978027381e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.797539699965050364e-01,7.126839652020396931e-01
1.261856883066020396e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.707536122786107224e-01,6.646594977461531828e-01
1.417474162926805059e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.698881627489462254e-01,6.896350119936311973e-01
1.592282793341092129e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.708205443585124383e-01,6.945380435594348256e-01
1.788649529057435017e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.709844672766540397e-01,6.913974634141970554e-01
2.009233002565046777e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.807322798952087695e-01,6.962000035099668027e-01
2.257019719633920340e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.727020172600750358e-01,7.103510508243193744e-01
2.535364493970111432e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.779242130953127887e-01,6.938377771753579948e-01
2.848035868435802032e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.720668626273670121e-01,6.889652711187982392e-01
3.199267137797383587e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.705669119162626979e-01,6.952871787633566614e-01
3.593813663804627523e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.624574883274933823e-01,6.787437996809664309e-01
4.037017258596554692e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.746071077574747665e-01,6.953421153449774739e-01
4.534878508128581953e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.679225813341459261e-01,7.069810626088463001e-01
5.094138014816379512e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.761521466060861130e-01,7.045211919847294002e-01
5.722367659350217073e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.674580708326238510e-01,6.965486664366518088e-01
6.428073117284320848e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.667062284734481592e-01,7.065373691977261394e-01
7.220809018385463407e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.692879210839972393e-01,6.872690049766848608e-01
8.111308307896870629e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.681075080430515012e-01,6.950695328159491870e-01
9.111627561154891364e-01,9.577788161520000010e-01,3.048704659585889098e-01,7.728578187124545140e-01,7.213763606722407573e-01
1.023531021899026339e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.710678289884425052e-01,7.000471978516016325e-01
1.149756995397735571e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.649924124972742323e-01,7.204161607086847496e-01
1.291549665014884107e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.681288852345404816e-01,7.087171426032303767e-01
1.450828778495939497e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.656018024799782218e-01,7.115225955980535311e-01
1.629750834620644406e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.635514591006719032e-01,7.186589835733553366e-01
1.830738280295367781e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.700991341583994787e-01,6.752760271507135537e-01
2.056512308348651619e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.807386277075286651e-01,7.187515402779893758e-01
2.310129700083159321e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.660947847867584093e-01,6.812791439265625248e-01
2.595024211399735936e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.707242069715409816e-01,7.241138547351693155e-01
2.915053062825175623e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.606658183002201756e-01,7.202737083322131584e-01
3.274549162877728570e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.691665658484709844e-01,7.078220543910431761e-01
3.678379771828632183e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.724989806160215133e-01,7.080884758081138486e-01
4.132012400115336881e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.613793870851144341e-01,7.156452196492423257e-01
4.641588833612779297e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.732696797117943888e-01,7.289177484085660463e-01
5.214008287999684299e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.709687844462169704e-01,7.081080793461604905e-01
5.857020818056667189e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.623169029546451592e-01,7.021228391300060601e-01
6.579332246575678944e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.665592952882802624e-01,7.102781910079131178e-01
7.390722033525778834e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.706497135269638754e-01,7.362707554792824460e-01
8.302175681319743816e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.642974203984335135e-01,7.284977659434641595e-01
9.326033468832198636e+00,9.577788161520000010e-01,3.048704659585889098e-01,7.693456114959628112e-01,7.486714402215310926e-01
1.047615752789665144e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.760189358975506657e-01,7.290046574272390778e-01
1.176811952434997899e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.603511348394824676e-01,7.199069821454708862e-01
1.321941148466028793e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.465205586971003227e-01,7.091689574801127716e-01
1.484968262254465010e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.705693390209731319e-01,7.373965119891504605e-01
1.668100537200059108e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.528128276591359302e-01,7.243545581773264130e-01
1.873817422860383175e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.736584832163841963e-01,7.413528793676681383e-01
2.104904144512019570e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.482473503484574628e-01,7.248754988633681062e-01
2.364489412645407285e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.710177932913332421e-01,7.322813888117194470e-01
2.656087782946686815e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.576459399392402316e-01,7.224767259328296332e-01
2.983647240283340452e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.414171976424972499e-01,7.092932065712553857e-01
3.351602650938841066e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.552343313587901452e-01,7.416361038173502340e-01
3.764935806792467332e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.680289071905030962e-01,7.463629835912786170e-01
4.229242874389498752e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.599649451399654865e-01,7.248958958779546657e-01
4.750810162102798273e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.131268651366198252e-01,6.201694548498779547e-01
5.336699231206306848e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.219229726581052331e-01,6.857742818757261993e-01
5.994842503189408944e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.297211667428403770e-01,6.781440714420138294e-01
6.734150657750821267e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.582390869904201969e-01,7.230373404458703135e-01
7.564633275546290747e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.801010459701100963e-01,7.376970528974402530e-01
8.497534359086438371e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.662162333724656937e-01,7.173361181559380073e-01
9.545484566618337396e+01,9.577788161520000010e-01,3.048704659585889098e-01,7.330451799940853608e-01,6.775800963224509754e-01
1.072267222010323167e+02,9.577788161520000010e-01,3.048704659585889098e-01,7.001033946606683989e-01,6.744527252278491591e-01
1.204503540258782408e+02,9.577788161520000010e-01,3.048704659585889098e-01,6.666264327385805766e-01,6.285241560396821470e-01
1.353047774579806060e+02,9.577788161520000010e-01,3.048704659585889098e-01,6.192425342259103571e-01,5.642553568067965042e-01
1.519911082952933157e+02,9.577788161520000010e-01,3.048704659585889098e-01,6.077048252335248701e-01,5.604937179062077224e-01
1.707352647470690385e+02,9.577788161520000010e-01,3.048704659585889098e-01,5.792963113982811940e-01,5.408920935383751960e-01
1.917910261672488730e+02,9.577788161520000010e-01,3.048704659585889098e-01,5.739049650347560760e-01,5.248894920555261523e-01
2.154434690031884543e+02,9.577788161520000010e-01,3.048704659585889098e-01,5.549461033393974230e-01,5.172884535534306716e-01
2.420128264794381039e+02,9.577788161520000010e-01,3.048704659585889098e-01,5.485543230842302442e-01,4.900832235535202974e-01
2.718588242732940330e+02,9.577788161520000010e-01,3.048704659585889098e-01,5.429058903217519605e-01,4.843708459169377423e-01
3.053855508833415797e+02,9.577788161520000010e-01,3.048704659585889098e-01,5.726114115742275690e-01,5.210145727100827795e-01
3.430469286314919373e+02,9.577788161520000010e-01,3.048704659585889098e-01,5.722746974707327849e-01,5.037505769041197290e-01
3.853528593710527161e+02,9.577788161520000010e-01,3.048704659585889098e-01,5.618667123709153444e-01,4.773552530760751811e-01
4.328761281083056929e+02,9.577788161520000010e-01,3.048704659585889098e-01,5.494966931631820595e-01,5.199624228180701468e-01
4.862601580065353346e+02,9.577788161520000010e-01,3.048704659585889098e-01,5.648880843347940939e-01,5.397414592052239835e-01
5.462277217684342077e+02,9.577788161520000010e-01,3.048704659585889098e-01,5.448457070865483365e-01,5.292236476172552662e-01
6.135907273413170060e+02,9.577788161520000010e-01,3.048704659585889098e-01,5.567261045940238295e-01,5.457237122155806919e-01
6.892612104349694846e+02,9.577788161520000010e-01,3.048704659585889098e-01,5.442211010243128699e-01,5.077823245539354602e-01
7.742636826811269657e+02,9.577788161520000010e-01,3.048704659585889098e-01,5.494246268233158315e-01,5.221701079277454305e-01
8.697490026177833897e+02,9.577788161520000010e-01,3.048704659585889098e-01,5.407579026529374389e-01,4.800818251678062865e-01
9.770099572992246522e+02,9.577788161520000010e-01,3.048704659585889098e-01,5.313358821666800402e-01,4.931163576402268767e-01
1.097498765493056680e+03,9.577788161520000010e-01,3.048704659585889098e-01,5.228902112253219769e-01,5.020025480865453194e-01
1.232846739442065882e+03,9.577788161520000010e-01,3.048704659585889098e-01,5.438346312742523558e-01,5.053763169843560332e-01
1.384886371393871741e+03,9.577788161520000010e-01,3.048704659585889098e-01,5.313115177693936708e-01,4.948355879269090707e-01
1.555676143930472335e+03,9.577788161520000010e-01,3.048704659585889098e-01,5.275926332517826278e-01,5.070930734912370008e-01
1.747528400007682876e+03,9.577788161520000010e-01,3.048704659585889098e-01,5.227963942932420949e-01,5.012904262294592961e-01
1.963040650040272340e+03,9.577788161520000010e-01,3.048704659585889098e-01,5.220673293782728264e-01,4.925379132425820039e-01
2.205130739903045651e+03,9.577788161520000010e-01,3.048704659585889098e-01,5.123471484133456100e-01,5.077006898204987628e-01
2.477076355991709079e+03,9.577788161520000010e-01,3.048704659585889098e-01,5.060586134585569607e-01,4.891454276334459284e-01
2.782559402207125913e+03,9.577788161520000010e-01,3.048704659585889098e-01,5.258624809939032030e-01,5.229434208285912433e-01
3.125715849688235267e+03,9.577788161520000010e-01,3.048704659585889098e-01,5.251349096818326290e-01,5.080813251842359879e-01
3.511191734215127326e+03,9.577788161520000010e-01,3.048704659585889098e-01,5.197312410943927263e-01,5.119405616992420693e-01
3.944206059437656222e+03,9.577788161520000010e-01,3.048704659585889098e-01,5.166356557364806257e-01,5.105504841513797132e-01
4.430621457583877600e+03,9.577788161520000010e-01,3.048704659585889098e-01,5.183758898139270155e-01,5.003228982766809718e-01
4.977023564332113892e+03,9.577788161520000010e-01,3.048704659585889098e-01,4.930441979501793415e-01,5.029893061766455009e-01
5.590810182512223037e+03,9.577788161520000010e-01,3.048704659585889098e-01,5.155864930502657151e-01,5.031587834305668583e-01
6.280291441834246143e+03,9.577788161520000010e-01,3.048704659585889098e-01,5.062786398355841877e-01,5.029512193027263489e-01
7.054802310718645458e+03,9.577788161520000010e-01,3.048704659585889098e-01,5.041322391198497233e-01,5.000445280364200773e-01
7.924828983539169712e+03,9.577788161520000010e-01,3.048704659585889098e-01,5.128228609366084489e-01,4.943443792735712772e-01
8.902150854450392217e+03,9.577788161520000010e-01,3.048704659585889098e-01,4.963791331726216116e-01,4.976507493405742943e-01
1.000000000000000000e+04,9.577788161520000010e-01,3.048704659585889098e-01,4.940568607155552683e-01,4.910837974704341802e-01
1.000000000000000056e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.719391595795208616e-01,6.877034567198688775e-01
1.123324032978027381e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.710473852987652643e-01,6.786319194888293937e-01
1.261856883066020396e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.770132086772354452e-01,6.966781431379401868e-01
1.417474162926805059e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.601750763977881409e-01,6.912006812322822880e-01
1.592282793341092129e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.672658628095866407e-01,6.034964123658370649e-01
1.788649529057435017e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.632877448388551977e-01,6.411799668270796726e-01
2.009233002565046777e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.697648471596153508e-01,6.852320573483768884e-01
2.257019719633920340e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.672780916833202847e-01,6.714629523002978440e-01
2.535364493970111432e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.639171117603305028e-01,6.218111111360044019e-01
2.848035868435802032e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.704712279805592257e-01,6.952249141925135323e-01
3.199267137797383587e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.732403677549057885e-01,7.083031345497234899e-01
3.593813663804627523e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.754918807746421505e-01,6.419773640746682108e-01
4.037017258596554692e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.620221030824977371e-01,6.902714268537852860e-01
4.534878508128581953e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.648621889945363961e-01,6.914341500353984316e-01
5.094138014816379512e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.706001445807606487e-01,6.588611445927093913e-01
5.722367659350217073e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.788865601130359195e-01,7.285954102329722515e-01
6.428073117284320848e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.632752359145777987e-01,6.690697803806296973e-01
7.220809018385463407e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.740306703887250839e-01,7.126670221441566699e-01
8.111308307896870629e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.772878449102494924e-01,7.192760749460062053e-01
9.111627561154891364e-01,1.103696963161999944e+00,3.513176547254916460e-01,7.787484018448982415e-01,7.089395960849680378e-01
1.023531021899026339e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.727954607914303553e-01,7.131977645992215731e-01
1.149756995397735571e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.666556326752519412e-01,7.098983491207160323e-01
1.291549665014884107e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.709866143308211628e-01,7.065137049267985470e-01
1.450828778495939497e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.753874219219085706e-01,7.285414071531630675e-01
1.629750834620644406e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.583600688252217781e-01,7.147426167474706382e-01
1.830738280295367781e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.660781684545092673e-01,7.030456523460021367e-01
2.056512308348651619e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.665169143060271972e-01,7.244010465675511101e-01
2.310129700083159321e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.749935775075353916e-01,7.363371741331875553e-01
2.595024211399735936e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.748533655354118421e-01,7.207809732167128614e-01
2.915053062825175623e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.682593887878217398e-01,7.198005162638420051e-01
3.274549162877728570e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.809086183874465181e-01,7.312109422841968076e-01
3.678379771828632183e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.751839185269490118e-01,7.292437739163164512e-01
4.132012400115336881e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.625340354760560269e-01,7.064035050379225966e-01
4.641588833612779297e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.631443589605718669e-01,6.921922001816219749e-01
5.214008287999684299e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.695552760028796513e-01,7.089163052147651189e-01
5.857020818056667189e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.634499874537356012e-01,7.296650632839548622e-01
6.579332246575678944e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.622859106944954721e-01,7.076436155197289857e-01
7.390722033525778834e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.723990025719841279e-01,7.226952120318674844e-01
8.302175681319743816e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.706327237939903929e-01,7.307765372161034723e-01
9.326033468832198636e+00,1.103696963161999944e+00,3.513176547254916460e-01,7.673590262903982051e-01,7.371929152440099831e-01
1.047615752789665144e+01,1.103696963161999944e+00,3.513176547254916460e-01,7.748249870803349815e-01,7.447037307960008290e-01
1.176811952434997899e+01,1.103696963161999944e+00,3.513176547254916460e-01,7.724078708391957093e-01,7.412332977855843330e-01
1.321941148466028793e+01,1.103696963161999944e+00,3.513176547254916460e-01,7.549731375518653476e-01,6.904346496455679993e-01
1.484968262254465010e+01,1.103696963161999944e+00,3.513176547254916460e-01,7.746042139018582962e-01,7.395285367769841578e-01
1.668100537200059108e+01,1.103696963161999944e+00,3.513176547254916460e-01,7.533845041686457744e-01,7.080536561905360626e-01
1.873817422860383175e+01,1.103696963161999944e+00,3.513176547254916460e-01,7.704794427965027115e-01,7.493848223060630698e-01
2.104904144512019570e+01,1.103696963161999944e+00,3.513176547254916460e-01,7.596615570511499049e-01,7.052643061019652215e-01
2.364489412645407285e+01,1.103696963161999944e+00,3.513176547254916460e-01,7.699134606480444454e-01,7.402526074572606252e-01
2.656087782946686815e+01,1.103696963161999944e+00,3.513176547254916460e-01,7.667583178745434047e-01,7.371905814894805786e-01
