injected_period_months,phi_rad,bestfit_period_months,max_ls_power,global_pvalue_conditional,n_null_toys
5.994842503189408944e+01,1.513298605096000005e+00,2.983647240283340452e+01,5.275825561477568426e-01,1.000000000000000000e+00,2.000000000000000000e+02
5.994842503189408944e+01,1.570796326795000031e+00,2.656087782946686815e+01,6.003806086883988202e-01,1.000000000000000000e+00,2.000000000000000000e+02
5.994842503189408944e+01,1.687631551731000101e+00,3.351602650938841066e+01,6.984017651761972312e-01,1.000000000000000000e+00,2.000000000000000000e+02
5.994842503189408944e+01,1.737337002562999944e+00,3.351602650938841066e+01,6.444166311128589619e-01,1.000000000000000000e+00,2.000000000000000000e+02
5.994842503189408944e+01,1.892154948508000034e+00,3.764935806792467332e+01,7.154467867845255569e-01,1.000000000000000000e+00,2.000000000000000000e+02
5.994842503189408944e+01,1.952756727841000073e+00,2.983647240283340452e+01,8.402957570461938586e-01,1.000000000000000000e+00,2.000000000000000000e+02
5.994842503189408944e+01,2.052728374217000162e+00,3.351602650938841066e+01,8.791999271535833049e-01,1.000000000000000000e+00,2.000000000000000000e+02
5.994842503189408944e+01,2.420014265287000033e+00,2.983647240283340452e+01,7.413217200945951824e-01,4.975124378109452641e-03,2.000000000000000000e+02
5.994842503189408944e+01,2.512798025970000015e+00,2.656087782946686815e+01,8.427266117928584599e-01,4.975124378109452641e-03,2.000000000000000000e+02
5.994842503189408944e+01,2.538681563927999818e+00,2.983647240283340452e+01,7.637907201729768891e-01,4.975124378109452641e-03,2.000000000000000000e+02
5.994842503189408944e+01,2.631502027943000144e+00,2.983647240283340452e+01,8.111038602322253599e-01,1.343283582089552231e-01,2.000000000000000000e+02
5.994842503189408944e+01,2.635677408799999899e+00,2.983647240283340452e+01,8.306796388026248534e-01,9.054726368159203842e-01,2.000000000000000000e+02
5.994842503189408944e+01,2.838983169807999918e+00,2.656087782946686815e+01,6.739046284873573267e-01,4.975124378109452641e-03,2.000000000000000000e+02
5.994842503189408944e+01,2.912014714116000214e+00,2.656087782946686815e+01,7.215217340032220594e-01,4.975124378109452641e-03,2.000000000000000000e+02
5.994842503189408944e+01,3.020432623406000161e+00,2.983647240283340452e+01,8.321891847601980974e-01,4.975124378109452641e-03,2.000000000000000000e+02
6.734150657750821267e+01,0.000000000000000000e+00,2.983647240283340452e+01,8.529191996633446182e-01,9.850746268656715987e-01,2.000000000000000000e+02
6.734150657750821267e+01,9.577788161520000010e-01,2.983647240283340452e+01,6.928796968737424011e-01,1.000000000000000000e+00,2.000000000000000000e+02
6.734150657750821267e+01,1.103696963161999944e+00,3.764935806792467332e+01,8.161968123065752589e-01,1.000000000000000000e+00,2.000000000000000000e+02
6.734150657750821267e+01,1.117018429158999959e+00,4.229242874389498752e+01,4.270484484205450126e-01,9.950248756218905283e-03,2.000000000000000000e+02
6.734150657750821267e+01,1.310960399647999930e+00,4.229242874389498752e+01,7.518651843960624248e-01,4.975124378109452641e-03,2.000000000000000000e+02
6.734150657750821267e+01,1.513298605096000005e+00,4.229242874389498752e+01,8.173498054572704286e-01,4.975124378109452641e-03,2.000000000000000000e+02
6.734150657750821267e+01,1.570796326795000031e+00,4.229242874389498752e+01,7.085982265407516634e-01,4.975124378109452641e-03,2.000000000000000000e+02
6.734150657750821267e+01,1.687631551731000101e+00,4.229242874389498752e+01,6.532920983078827071e-01,1.990049751243781057e-02,2.000000000000000000e+02
6.734150657750821267e+01,1.737337002562999944e+00,4.229242874389498752e+01,8.543696034707362053e-01,4.975124378109452641e-03,2.000000000000000000e+02
6.734150657750821267e+01,1.892154948508000034e+00,4.229242874389498752e+01,7.799780356296405204e-01,8.407960199004974600e-01,2.000000000000000000e+02
6.734150657750821267e+01,1.952756727841000073e+00,3.351602650938841066e+01,6.622039497662713936e-01,1.000000000000000000e+00,2.000000000000000000e+02
6.734150657750821267e+01,2.052728374217000162e+00,3.351602650938841066e+01,7.522249652203213399e-01,1.000000000000000000e+00,2.000000000000000000e+02
6.734150657750821267e+01,2.420014265287000033e+00,3.351602650938841066e+01,8.591782276044969135e-01,1.000000000000000000e+00,2.000000000000000000e+02
6.734150657750821267e+01,2.512798025970000015e+00,2.983647240283340452e+01,7.982334876112489042e-01,1.000000000000000000e+00,2.000000000000000000e+02
6.734150657750821267e+01,2.538681563927999818e+00,2.983647240283340452e+01,8.415973680012553970e-01,4.975124378109452641e-03,2.000000000000000000e+02
6.734150657750821267e+01,2.631502027943000144e+00,3.351602650938841066e+01,7.244779988384658642e-01,7.960199004975124781e-01,2.000000000000000000e+02
6.734150657750821267e+01,2.635677408799999899e+00,2.983647240283340452e+01,7.937193331932294038e-01,4.975124378109452641e-03,2.000000000000000000e+02
6.734150657750821267e+01,2.838983169807999918e+00,2.364489412645407285e+01,7.375677773539248694e-01,4.975124378109452641e-03,2.000000000000000000e+02
6.734150657750821267e+01,2.912014714116000214e+00,2.656087782946686815e+01,7.138830232004060861e-01,4.975124378109452641e-03,2.000000000000000000e+02
6.734150657750821267e+01,3.020432623406000161e+00,2.656087782946686815e+01,8.430498458235125003e-01,4.975124378109452641e-03,2.000000000000000000e+02
7.564633275546290747e+01,0.000000000000000000e+00,2.983647240283340452e+01,7.893526100607238805e-01,4.975124378109452641e-03,2.000000000000000000e+02
7.564633275546290747e+01,9.577788161520000010e-01,4.229242874389498752e+01,6.075205353705075417e-01,1.000000000000000000e+00,2.000000000000000000e+02
7.564633275546290747e+01,1.103696963161999944e+00,4.750810162102798273e+01,7.438488287191069581e-01,4.975124378109452641e-03,2.000000000000000000e+02
7.564633275546290747e+01,1.117018429158999959e+00,3.764935806792467332e+01,5.932895114787971602e-01,1.000000000000000000e+00,2.000000000000000000e+02
7.564633275546290747e+01,1.310960399647999930e+00,4.750810162102798273e+01,7.045719868948261411e-01,4.975124378109452641e-03,2.000000000000000000e+02
7.564633275546290747e+01,1.513298605096000005e+00,4.229242874389498752e+01,8.300759349719417646e-01,4.975124378109452641e-03,2.000000000000000000e+02
7.564633275546290747e+01,1.570796326795000031e+00,4.229242874389498752e+01,8.591125568231969822e-01,4.975124378109452641e-03,2.000000000000000000e+02
7.564633275546290747e+01,1.687631551731000101e+00,4.229242874389498752e+01,7.695560023873819766e-01,4.975124378109452641e-03,2.000000000000000000e+02
7.564633275546290747e+01,1.737337002562999944e+00,4.229242874389498752e+01,7.919665343955938352e-01,4.975124378109452641e-03,2.000000000000000000e+02
7.564633275546290747e+01,1.892154948508000034e+00,4.229242874389498752e+01,7.457333432193713474e-01,4.975124378109452641e-03,2.000000000000000000e+02
7.564633275546290747e+01,1.952756727841000073e+00,4.750810162102798273e+01,8.689525063498850788e-01,4.975124378109452641e-03,2.000000000000000000e+02
7.564633275546290747e+01,2.052728374217000162e+00,4.229242874389498752e+01,7.227221074470591144e-01,4.975124378109452641e-03,2.000000000000000000e+02
7.564633275546290747e+01,2.420014265287000033e+00,3.764935806792467332e+01,5.709843728807784125e-01,1.000000000000000000e+00,2.000000000000000000e+02
7.564633275546290747e+01,2.512798025970000015e+00,3.351602650938841066e+01,5.793036934652324721e-01,9.253731343283582156e-01,2.000000000000000000e+02
7.564633275546290747e+01,2.538681563927999818e+00,3.351602650938841066e+01,8.406480541082059776e-01,1.000000000000000000e+00,2.000000000000000000e+02
7.564633275546290747e+01,2.631502027943000144e+00,3.764935806792467332e+01,8.062907742789419130e-01,1.000000000000000000e+00,2.000000000000000000e+02
7.564633275546290747e+01,2.635677408799999899e+00,3.351602650938841066e+01,8.393961442239576964e-01,1.000000000000000000e+00,2.000000000000000000e+02
7.564633275546290747e+01,2.838983169807999918e+00,2.983647240283340452e+01,7.833036531875583464e-01,4.975124378109452641e-03,2.000000000000000000e+02
7.564633275546290747e+01,2.912014714116000214e+00,3.351602650938841066e+01,6.912800869862478770e-01,1.000000000000000000e+00,2.000000000000000000e+02
7.564633275546290747e+01,3.020432623406000161e+00,2.983647240283340452e+01,8.289235329157486065e-01,4.975124378109452641e-03,2.000000000000000000e+02
8.497534359086438371e+01,0.000000000000000000e+00,2.983647240283340452e+01,7.639369956378074811e-01,9.950248756218905283e-03,2.000000000000000000e+02
8.497534359086438371e+01,9.577788161520000010e-01,3.351602650938841066e+01,5.945231479270345343e-01,1.144278606965174194e-01,2.000000000000000000e+02
8.497534359086438371e+01,1.103696963161999944e+00,5.336699231206306848e+01,8.482299247299327494e-01,1.000000000000000000e+00,2.000000000000000000e+02
8.497534359086438371e+01,1.117018429158999959e+00,5.994842503189408944e+01,8.447210846050710042e-01,4.975124378109452641e-03,2.000000000000000000e+02
8.497534359086438371e+01,1.310960399647999930e+00,4.750810162102798273e+01,7.467389216348477854e-01,4.975124378109452641e-03,2.000000000000000000e+02
8.497534359086438371e+01,1.513298605096000005e+00,4.750810162102798273e+01,7.710520818761413819e-01,4.975124378109452641e-03,2.000000000000000000e+02
8.497534359086438371e+01,1.570796326795000031e+00,4.229242874389498752e+01,6.810019294028143433e-01,4.975124378109452641e-03,2.000000000000000000e+02
8.497534359086438371e+01,1.687631551731000101e+00,4.229242874389498752e+01,7.940802332399373720e-01,4.975124378109452641e-03,2.000000000000000000e+02
8.497534359086438371e+01,1.737337002562999944e+00,4.229242874389498752e+01,7.514370498179361313e-01,4.975124378109452641e-03,2.000000000000000000e+02
8.497534359086438371e+01,1.892154948508000034e+00,4.229242874389498752e+01,8.445594240587811496e-01,4.975124378109452641e-03,2.000000000000000000e+02
8.497534359086438371e+01,1.952756727841000073e+00,4.229242874389498752e+01,7.965572918272987302e-01,4.975124378109452641e-03,2.000000000000000000e+02
8.497534359086438371e+01,2.052728374217000162e+00,4.750810162102798273e+01,8.752841389334864441e-01,4.975124378109452641e-03,2.000000000000000000e+02
8.497534359086438371e+01,2.420014265287000033e+00,5.994842503189408944e+01,7.949753355920442521e-01,8.955223880597014408e-02,2.000000000000000000e+02
8.497534359086438371e+01,2.512798025970000015e+00,5.336699231206306848e+01,8.814298295335061262e-01,1.000000000000000000e+00,2.000000000000000000e+02
8.497534359086438371e+01,2.538681563927999818e+00,4.229242874389498752e+01,6.660199848369413589e-01,1.000000000000000000e+00,2.000000000000000000e+02
8.497534359086438371e+01,2.631502027943000144e+00,3.764935806792467332e+01,7.837152705782586271e-01,1.000000000000000000e+00,2.000000000000000000e+02
8.497534359086438371e+01,2.635677408799999899e+00,4.229242874389498752e+01,8.849875627892597185e-01,1.000000000000000000e+00,2.000000000000000000e+02
8.497534359086438371e+01,2.838983169807999918e+00,3.764935806792467332e+01,8.634771354183661263e-01,1.000000000000000000e+00,2.000000000000000000e+02
8.497534359086438371e+01,2.912014714116000214e+00,3.351602650938841066e+01,7.275473793523804522e-01,1.000000000000000000e+00,2.000000000000000000e+02
8.497534359086438371e+01,3.020432623406000161e+00,3.351602650938841066e+01,6.147106212948597603e-01,1.000000000000000000e+00,2.000000000000000000e+02
9.545484566618337396e+01,0.000000000000000000e+00,3.351602650938841066e+01,7.049069906553816489e-01,1.000000000000000000e+00,2.000000000000000000e+02
9.545484566618337396e+01,9.577788161520000010e-01,3.764935806792467332e+01,6.054109541152690177e-01,1.000000000000000000e+00,2.000000000000000000e+02
9.545484566618337396e+01,1.103696963161999944e+00,5.994842503189408944e+01,7.877981989897596682e-01,1.000000000000000000e+00,2.000000000000000000e+02
9.545484566618337396e+01,1.117018429158999959e+00,4.229242874389498752e+01,7.171063068022736076e-01,1.000000000000000000e+00,2.000000000000000000e+02
9.545484566618337396e+01,1.310960399647999930e+00,5.994842503189408944e+01,7.475733884146001929e-01,4.527363184079601921e-01,2.000000000000000000e+02
9.545484566618337396e+01,1.513298605096000005e+00,5.336699231206306848e+01,8.956718224100235215e-01,4.975124378109452641e-03,2.000000000000000000e+02
9.545484566618337396e+01,1.570796326795000031e+00,5.336699231206306848e+01,8.497598263679775332e-01,4.975124378109452641e-03,2.000000000000000000e+02
9.545484566618337396e+01,1.687631551731000101e+00,4.750810162102798273e+01,7.938448205057737628e-01,4.975124378109452641e-03,2.000000000000000000e+02
9.545484566618337396e+01,1.737337002562999944e+00,4.750810162102798273e+01,8.013426265021370565e-01,4.975124378109452641e-03,2.000000000000000000e+02
9.545484566618337396e+01,1.892154948508000034e+00,4.229242874389498752e+01,7.642575167288867544e-01,4.975124378109452641e-03,2.000000000000000000e+02
9.545484566618337396e+01,1.952756727841000073e+00,4.229242874389498752e+01,7.284769885413375778e-01,4.975124378109452641e-03,2.000000000000000000e+02
9.545484566618337396e+01,2.052728374217000162e+00,4.229242874389498752e+01,7.581908320846461047e-01,4.975124378109452641e-03,2.000000000000000000e+02
9.545484566618337396e+01,2.420014265287000033e+00,5.336699231206306848e+01,8.770621430800031870e-01,4.975124378109452641e-03,2.000000000000000000e+02
9.545484566618337396e+01,2.512798025970000015e+00,4.750810162102798273e+01,8.346889071635689161e-01,4.975124378109452641e-03,2.000000000000000000e+02
9.545484566618337396e+01,2.538681563927999818e+00,5.994842503189408944e+01,9.061271192943294306e-01,4.975124378109452641e-03,2.000000000000000000e+02
9.545484566618337396e+01,2.631502027943000144e+00,4.750810162102798273e+01,6.515930198124827433e-01,4.975124378109452641e-03,2.000000000000000000e+02
9.545484566618337396e+01,2.635677408799999899e+00,5.336699231206306848e+01,8.774389010921125331e-01,4.975124378109452641e-03,2.000000000000000000e+02
9.545484566618337396e+01,2.838983169807999918e+00,9.545484566618337396e+01,8.410165852730422387e-01,1.000000000000000000e+00,2.000000000000000000e+02
9.545484566618337396e+01,2.912014714116000214e+00,4.229242874389498752e+01,7.007710257422374855e-01,1.000000000000000000e+00,2.000000000000000000e+02
9.545484566618337396e+01,3.020432623406000161e+00,3.764935806792467332e+01,7.931016373384549567e-01,1.000000000000000000e+00,2.000000000000000000e+02
1.072267222010323167e+02,0.000000000000000000e+00,4.229242874389498752e+01,7.404838065009399228e-01,1.000000000000000000e+00,2.000000000000000000e+02
1.072267222010323167e+02,9.577788161520000010e-01,3.764935806792467332e+01,7.688357052069753061e-01,1.000000000000000000e+00,2.000000000000000000e+02
1.072267222010323167e+02,1.103696963161999944e+00,4.229242874389498752e+01,6.425605261882884056e-01,1.000000000000000000e+00,2.000000000000000000e+02
1.072267222010323167e+02,1.117018429158999959e+00,3.351602650938841066e+01,4.361379051761971604e-01,9.502487562189054771e-01,2.000000000000000000e+02
1.072267222010323167e+02,1.310960399647999930e+00,4.229242874389498752e+01,7.312433398226856340e-01,1.000000000000000000e+00,2.000000000000000000e+02
1.072267222010323167e+02,1.513298605096000005e+00,5.336699231206306848e+01,8.273973807910427469e-01,4.975124378109452641e-03,2.000000000000000000e+02
1.072267222010323167e+02,1.570796326795000031e+00,5.336699231206306848e+01,8.421697407858886875e-01,4.975124378109452641e-03,2.000000000000000000e+02
1.072267222010323167e+02,1.687631551731000101e+00,4.750810162102798273e+01,7.675139155450276807e-01,4.975124378109452641e-03,2.000000000000000000e+02
1.072267222010323167e+02,1.737337002562999944e+00,5.336699231206306848e+01,7.461012491307255079e-01,4.975124378109452641e-03,2.000000000000000000e+02
1.072267222010323167e+02,1.892154948508000034e+00,5.336699231206306848e+01,6.717097459667416004e-01,4.975124378109452641e-03,2.000000000000000000e+02
1.072267222010323167e+02,1.952756727841000073e+00,5.336699231206306848e+01,8.224483966405573554e-01,4.975124378109452641e-03,2.000000000000000000e+02
1.072267222010323167e+02,2.052728374217000162e+00,4.229242874389498752e+01,7.663930572633529392e-01,4.975124378109452641e-03,2.000000000000000000e+02
1.072267222010323167e+02,2.420014265287000033e+00,4.750810162102798273e+01,7.767658387983262802e-01,4.975124378109452641e-03,2.000000000000000000e+02
1.072267222010323167e+02,2.512798025970000015e+00,5.994842503189408944e+01,9.018735977764215095e-01,4.975124378109452641e-03,2.000000000000000000e+02
1.072267222010323167e+02,2.538681563927999818e+00,5.336699231206306848e+01,7.955565828375431581e-01,4.975124378109452641e-03,2.000000000000000000e+02
1.072267222010323167e+02,2.631502027943000144e+00,5.336699231206306848e+01,8.515941814858137837e-01,4.975124378109452641e-03,2.000000000000000000e+02
1.072267222010323167e+02,2.635677408799999899e+00,4.750810162102798273e+01,8.545985576761727653e-01,4.975124378109452641e-03,2.000000000000000000e+02
1.072267222010323167e+02,2.838983169807999918e+00,5.336699231206306848e+01,8.917029167127122902e-01,1.000000000000000000e+00,2.000000000000000000e+02
1.072267222010323167e+02,2.912014714116000214e+00,4.750810162102798273e+01,8.469769450354631690e-01,1.000000000000000000e+00,2.000000000000000000e+02
1.072267222010323167e+02,3.020432623406000161e+00,6.135907273413170060e+02,7.327171009590538464e-01,1.000000000000000000e+00,2.000000000000000000e+02
1.204503540258782408e+02,0.000000000000000000e+00,1.000000000000000000e+04,7.712960505068411354e-01,1.000000000000000000e+00,2.000000000000000000e+02
1.204503540258782408e+02,9.577788161520000010e-01,3.764935806792467332e+01,4.947541240838975729e-01,1.000000000000000000e+00,2.000000000000000000e+02
1.204503540258782408e+02,1.103696963161999944e+00,4.750810162102798273e+01,8.770239845251168731e-01,1.000000000000000000e+00,2.000000000000000000e+02
1.204503540258782408e+02,1.117018429158999959e+00,4.229242874389498752e+01,6.821236039626048520e-01,1.000000000000000000e+00,2.000000000000000000e+02
1.204503540258782408e+02,1.310960399647999930e+00,7.564633275546290747e+01,5.747094016251512727e-01,1.000000000000000000e+00,2.000000000000000000e+02
1.204503540258782408e+02,1.513298605096000005e+00,5.994842503189408944e+01,9.277335044465238045e-01,4.975124378109452641e-03,2.000000000000000000e+02
1.204503540258782408e+02,1.570796326795000031e+00,5.994842503189408944e+01,7.757129121388519621e-01,4.975124378109452641e-03,2.000000000000000000e+02
1.204503540258782408e+02,1.687631551731000101e+00,5.336699231206306848e+01,8.149230525513084800e-01,4.975124378109452641e-03,2.000000000000000000e+02
1.204503540258782408e+02,1.737337002562999944e+00,4.750810162102798273e+01,9.265006107884550257e-01,4.975124378109452641e-03,2.000000000000000000e+02
