T_months,phi_rad,phi_over_pi,mu95_learned,mu95_ti,mu95_ratio
4.977023564332113892e+03,9.577788161520000010e-01,3.048704659585889098e-01,4.754475281912949602e-02,4.780047823401840229e-02,9.946501494475235017e-01
5.590810182512223037e+03,9.577788161520000010e-01,3.048704659585889098e-01,4.765205032671537139e-02,4.780047823401840229e-02,9.968948447215032482e-01
6.280291441834246143e+03,9.577788161520000010e-01,3.048704659585889098e-01,4.789017518576294680e-02,4.780047823401840229e-02,1.001876486492570439e+00
7.054802310718645458e+03,9.577788161520000010e-01,3.048704659585889098e-01,4.746809048036666062e-02,4.780047823401840229e-02,9.930463508748916812e-01
7.924828983539169712e+03,9.577788161520000010e-01,3.048704659585889098e-01,4.761129640869037755e-02,4.780047823401840229e-02,9.960422608242152087e-01
8.902150854450392217e+03,9.577788161520000010e-01,3.048704659585889098e-01,4.775061819528469975e-02,4.780047823401840229e-02,9.989569133913346333e-01
1.000000000000000000e+04,9.577788161520000010e-01,3.048704659585889098e-01,4.774376264124905594e-02,4.780047823401840229e-02,9.988134931936939465e-01
1.000000000000000056e-01,1.103696963161999944e+00,3.513176547254916460e-01,3.996234050970100260e-02,4.780047823401840229e-02,8.360238639047926634e-01
1.123324032978027381e-01,1.103696963161999944e+00,3.513176547254916460e-01,4.218178884083161745e-02,4.780047823401840229e-02,8.824553728170002609e-01
1.261856883066020396e-01,1.103696963161999944e+00,3.513176547254916460e-01,4.082312798596568482e-02,4.780047823401840229e-02,8.540317899353753184e-01
1.417474162926805059e-01,1.103696963161999944e+00,3.513176547254916460e-01,3.963812358594029361e-02,4.780047823401840229e-02,8.292411509333150743e-01
1.592282793341092129e-01,1.103696963161999944e+00,3.513176547254916460e-01,4.581452518656785322e-02,4.780047823401840229e-02,9.584532807866931181e-01
1.788649529057435017e-01,1.103696963161999944e+00,3.513176547254916460e-01,4.376592797732142132e-02,4.780047823401840229e-02,9.155960273672388849e-01
2.009233002565046777e-01,1.103696963161999944e+00,3.513176547254916460e-01,4.086567868315263419e-02,4.780047823401840229e-02,8.549219629788045172e-01
2.257019719633920340e-01,1.103696963161999944e+00,3.513176547254916460e-01,4.160560492527397985e-02,4.780047823401840229e-02,8.704014366045466078e-01
2.535364493970111432e-01,1.103696963161999944e+00,3.513176547254916460e-01,4.486021366071826083e-02,4.780047823401840229e-02,9.384888042561961852e-01
2.848035868435802032e-01,1.103696963161999944e+00,3.513176547254916460e-01,4.063074853840394768e-02,4.780047823401840229e-02,8.500071555662399581e-01
3.199267137797383587e-01,1.103696963161999944e+00,3.513176547254916460e-01,4.028366627913013837e-02,4.780047823401840229e-02,8.427460930811621065e-01
3.593813663804627523e-01,1.103696963161999944e+00,3.513176547254916460e-01,4.393231192148826236e-02,4.780047823401840229e-02,9.190768281942153228e-01
4.037017258596554692e-01,1.103696963161999944e+00,3.513176547254916460e-01,4.063678653785703088e-02,4.780047823401840229e-02,8.501334722826444645e-01
4.534878508128581953e-01,1.103696963161999944e+00,3.513176547254916460e-01,4.151456042866177865e-02,4.780047823401840229e-02,8.684967590788015279e-01
5.094138014816379512e-01,1.103696963161999944e+00,3.513176547254916460e-01,4.383482196441858963e-02,4.780047823401840229e-02,9.170373097485549074e-01
5.722367659350217073e-01,1.103696963161999944e+00,3.513176547254916460e-01,3.934128816698480302e-02,4.780047823401840229e-02,8.230312670593030733e-01
6.428073117284320848e-01,1.103696963161999944e+00,3.513176547254916460e-01,4.374818955806180493e-02,4.780047823401840229e-02,9.152249344427544342e-01
7.220809018385463407e-01,1.103696963161999944e+00,3.513176547254916460e-01,4.048006849536039259e-02,4.780047823401840229e-02,8.468548849486560171e-01
8.111308307896870629e-01,1.103696963161999944e+00,3.513176547254916460e-01,3.967644617784283484e-02,4.780047823401840229e-02,8.300428707762614877e-01
9.111627561154891364e-01,1.103696963161999944e+00,3.513176547254916460e-01,4.143686313735184257e-02,4.780047823401840229e-02,8.668713089958640650e-01
1.023531021899026339e+00,1.103696963161999944e+00,3.513176547254916460e-01,3.981485994807220513e-02,4.780047823401840229e-02,8.329385273751710450e-01
1.149756995397735571e+00,1.103696963161999944e+00,3.513176547254916460e-01,4.002868876394762021e-02,4.780047823401840229e-02,8.374118888095183344e-01
1.291549665014884107e+00,1.103696963161999944e+00,3.513176547254916460e-01,4.235693489081235330e-02,4.780047823401840229e-02,8.861194794630314897e-01
1.450828778495939497e+00,1.103696963161999944e+00,3.513176547254916460e-01,4.033638630394877772e-02,4.780047823401840229e-02,8.438490114360902572e-01
1.629750834620644406e+00,1.103696963161999944e+00,3.513176547254916460e-01,3.977159591410538847e-02,4.780047823401840229e-02,8.320334311174514275e-01
1.830738280295367781e+00,1.103696963161999944e+00,3.513176547254916460e-01,4.059941870867590785e-02,4.780047823401840229e-02,8.493517263553719276e-01
2.056512308348651619e+00,1.103696963161999944e+00,3.513176547254916460e-01,3.999124726416512093e-02,4.780047823401840229e-02,8.366286016716952822e-01
2.310129700083159321e+00,1.103696963161999944e+00,3.513176547254916460e-01,3.963361437534600878e-02,4.780047823401840229e-02,8.291468169274457400e-01
2.595024211399735936e+00,1.103696963161999944e+00,3.513176547254916460e-01,4.018341917772831617e-02,4.780047823401840229e-02,8.406488943688179560e-01
2.915053062825175623e+00,1.103696963161999944e+00,3.513176547254916460e-01,3.933143496529627192e-02,4.780047823401840229e-02,8.228251351950925940e-01
3.274549162877728570e+00,1.103696963161999944e+00,3.513176547254916460e-01,3.946657301674352802e-02,4.780047823401840229e-02,8.256522627979934192e-01
3.678379771828632183e+00,1.103696963161999944e+00,3.513176547254916460e-01,4.170618834163167948e-02,4.780047823401840229e-02,8.725056711242363816e-01
4.132012400115336881e+00,1.103696963161999944e+00,3.513176547254916460e-01,4.083318484857292180e-02,4.780047823401840229e-02,8.542421824456343238e-01
4.641588833612779297e+00,1.103696963161999944e+00,3.513176547254916460e-01,4.173015753349250401e-02,4.780047823401840229e-02,8.730071136358253936e-01
5.214008287999684299e+00,1.103696963161999944e+00,3.513176547254916460e-01,3.981213157353716975e-02,4.780047823401840229e-02,8.328814489810663080e-01
5.857020818056667189e+00,1.103696963161999944e+00,3.513176547254916460e-01,4.078657586984251598e-02,4.780047823401840229e-02,8.532671089641051809e-01
6.579332246575678944e+00,1.103696963161999944e+00,3.513176547254916460e-01,4.037423254899665664e-02,4.780047823401840229e-02,8.446407659633691223e-01
7.390722033525778834e+00,1.103696963161999944e+00,3.513176547254916460e-01,4.073163492649600065e-02,4.780047823401840229e-02,8.521177283433184479e-01
8.302175681319743816e+00,1.103696963161999944e+00,3.513176547254916460e-01,4.003898508631841685e-02,4.780047823401840229e-02,8.376272908881416956e-01
9.326033468832198636e+00,1.103696963161999944e+00,3.513176547254916460e-01,3.924379962151122725e-02,4.780047823401840229e-02,8.209917781446461893e-01
1.047615752789665144e+01,1.103696963161999944e+00,3.513176547254916460e-01,3.899522870803327768e-02,4.780047823401840229e-02,8.157916018564297378e-01
1.176811952434997899e+01,1.103696963161999944e+00,3.513176547254916460e-01,3.952535790539866284e-02,4.780047823401840229e-02,8.268820598800925570e-01
1.321941148466028793e+01,1.103696963161999944e+00,3.513176547254916460e-01,4.112871691346282887e-02,4.780047823401840229e-02,8.604247997709896234e-01
1.484968262254465010e+01,1.103696963161999944e+00,3.513176547254916460e-01,4.038969671866764199e-02,4.780047823401840229e-02,8.449642809205893945e-01
1.668100537200059108e+01,1.103696963161999944e+00,3.513176547254916460e-01,4.023569497355332369e-02,4.780047823401840229e-02,8.417425193231349301e-01
1.873817422860383175e+01,1.103696963161999944e+00,3.513176547254916460e-01,3.972524774710419621e-02,4.780047823401840229e-02,8.310638138936595753e-01
2.104904144512019570e+01,1.103696963161999944e+00,3.513176547254916460e-01,4.074899596823641779e-02,4.780047823401840229e-02,8.524809264196101521e-01
2.364489412645407285e+01,1.103696963161999944e+00,3.513176547254916460e-01,3.857063809340530863e-02,4.780047823401840229e-02,8.069090418839273138e-01
2.656087782946686815e+01,1.103696963161999944e+00,3.513176547254916460e-01,4.002048768049667332e-02,4.780047823401840229e-02,8.372403197425564159e-01
2.983647240283340452e+01,1.103696963161999944e+00,3.513176547254916460e-01,4.089417350523124467e-02,4.780047823401840229e-02,8.555180829995940872e-01
3.351602650938841066e+01,1.103696963161999944e+00,3.513176547254916460e-01,4.007659644094332257e-02,4.780047823401840229e-02,8.384141314389991217e-01
3.764935806792467332e+01,1.103696963161999944e+00,3.513176547254916460e-01,3.887670456966888649e-02,4.780047823401840229e-02,8.133120421795552168e-01
4.229242874389498752e+01,1.103696963161999944e+00,3.513176547254916460e-01,3.999051998483972581e-02,4.780047823401840229e-02,8.366133867752703068e-01
4.750810162102798273e+01,1.103696963161999944e+00,3.513176547254916460e-01,4.281634097810214229e-02,4.780047823401840229e-02,8.957303893171266740e-01
5.336699231206306848e+01,1.103696963161999944e+00,3.513176547254916460e-01,4.184263091924186190e-02,4.780047823401840229e-02,8.753600897964135541e-01
5.994842503189408944e+01,1.103696963161999944e+00,3.513176547254916460e-01,4.074088215011583552e-02,4.780047823401840229e-02,8.523111829689095087e-01
6.734150657750821267e+01,1.103696963161999944e+00,3.513176547254916460e-01,3.944782645400314591e-02,4.780047823401840229e-02,8.252600792167203991e-01
7.564633275546290747e+01,1.103696963161999944e+00,3.513176547254916460e-01,3.946184911564106640e-02,4.780047823401840229e-02,8.255534374038345780e-01
8.497534359086438371e+01,1.103696963161999944e+00,3.513176547254916460e-01,3.745695623617877751e-02,4.780047823401840229e-02,7.836104913595111077e-01
9.545484566618337396e+01,1.103696963161999944e+00,3.513176547254916460e-01,3.811351229747497737e-02,4.780047823401840229e-02,7.973458363927109493e-01
1.072267222010323167e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.193718318042417847e-02,4.780047823401840229e-02,8.773381507839922433e-01
1.204503540258782408e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.033632245863763566e-02,4.780047823401840229e-02,8.438476757734880707e-01
1.353047774579806060e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.416166894493829542e-02,4.780047823401840229e-02,9.238750442774763538e-01
1.519911082952933157e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.598308828650923136e-02,4.780047823401840229e-02,9.619796701905006797e-01
1.707352647470690385e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.744282101541522773e-02,4.780047823401840229e-02,9.925177062695443864e-01
1.917910261672488730e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.715694938971666528e-02,4.780047823401840229e-02,9.865371881605202731e-01
2.154434690031884543e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.733126893384944495e-02,4.780047823401840229e-02,9.901840040622222894e-01
2.420128264794381039e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.740942740445511921e-02,4.780047823401840229e-02,9.918191021510537331e-01
2.718588242732940330e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.762002172460237659e-02,4.780047823401840229e-02,9.962247969877506826e-01
3.053855508833415797e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.788050579767124532e-02,4.780047823401840229e-02,1.001674200062623754e+00
3.430469286314919373e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.760452643529831940e-02,4.780047823401840229e-02,9.959006309986951910e-01
3.853528593710527161e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.740686672008657954e-02,4.780047823401840229e-02,9.917655318843295875e-01
4.328761281083056929e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.745427581450219895e-02,4.780047823401840229e-02,9.927573440202567268e-01
4.862601580065353346e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.769114801256456315e-02,4.780047823401840229e-02,9.977127797567507672e-01
5.462277217684342077e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.732111094034555099e-02,4.780047823401840229e-02,9.899714958639953544e-01
6.135907273413170060e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.801456499465217576e-02,4.780047823401840229e-02,1.004478757714214909e+00
6.892612104349694846e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.760602215757487460e-02,4.780047823401840229e-02,9.959319219466482576e-01
7.742636826811269657e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.760891432348753755e-02,4.780047823401840229e-02,9.959924269043288758e-01
8.697490026177833897e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.766291402316633063e-02,4.780047823401840229e-02,9.971221164320032138e-01
9.770099572992246522e+02,1.103696963161999944e+00,3.513176547254916460e-01,4.725062067922821546e-02,4.780047823401840229e-02,9.884968189628097202e-01
1.097498765493056680e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.740900355986468057e-02,4.780047823401840229e-02,9.918102351981257225e-01
1.232846739442065882e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.778454572245049992e-02,4.780047823401840229e-02,9.996666871931719767e-01
1.384886371393871741e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.799510763132888713e-02,4.780047823401840229e-02,1.004071703976634478e+00
1.555676143930472335e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.782419256869584884e-02,4.780047823401840229e-02,1.000496110824693918e+00
1.747528400007682876e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.763133102628099719e-02,4.780047823401840229e-02,9.964613908900805672e-01
1.963040650040272340e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.736022611257025700e-02,4.780047823401840229e-02,9.907897967193385336e-01
2.205130739903045651e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.758039560427317072e-02,4.780047823401840229e-02,9.953958069484626359e-01
2.477076355991709079e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.750674181880097657e-02,4.780047823401840229e-02,9.938549481915354145e-01
2.782559402207125913e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.779493167644510015e-02,4.780047823401840229e-02,9.998839643916082043e-01
3.125715849688235267e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.787877602966184726e-02,4.780047823401840229e-02,1.001638012809414224e+00
3.511191734215127326e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.755682195147966501e-02,4.780047823401840229e-02,9.949026392299704646e-01
3.944206059437656222e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.744597153306290976e-02,4.780047823401840229e-02,9.925836160211636283e-01
4.430621457583877600e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.750549947643536997e-02,4.780047823401840229e-02,9.938289580255056377e-01
4.977023564332113892e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.763660922572746786e-02,4.780047823401840229e-02,9.965718123678872775e-01
5.590810182512223037e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.759683722214474999e-02,4.780047823401840229e-02,9.957397704082231460e-01
6.280291441834246143e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.753980634788217141e-02,4.780047823401840229e-02,9.945466678207683930e-01
7.054802310718645458e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.744884380830702991e-02,4.780047823401840229e-02,9.926437048602345659e-01
7.924828983539169712e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.772500352362985671e-02,4.780047823401840229e-02,9.984210469606801253e-01
8.902150854450392217e+03,1.103696963161999944e+00,3.513176547254916460e-01,4.777640910824920012e-02,4.780047823401840229e-02,9.994964668417883891e-01
1.000000000000000000e+04,1.103696963161999944e+00,3.513176547254916460e-01,4.746854533166271206e-02,4.780047823401840229e-02,9.930558664971794736e-01
